"","state.abb","name","government_id","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geo_id","name_midfile","sumlev","state","county","place","cousub","concit","funcstat","name_census","state.name","population"
"17","MI","benona township","23306400100000",154703,2020,12050,0,12050,0,0,0,0,0,0,0,0,6055,1500,0,900780,70652,837683,0,0,0,908335,"2607300","township of benona",61,"26","127",NA,"07300",0,"A","benona township","Michigan",1427
"18","MI","casnovia township","23306100200000",78047,2020,364560,328000,36560,0,0,0,0,0,0,0,0,53465,35937,0,522493,-7399,619294,0,0,0,611895,"2613840","township of casnovia",61,"26","121",NA,"13840",0,"A","casnovia township","Michigan",2791
"19","MI","north branch","23204400800000",1240008,2020,356380,279592,74423,0,0,0,0,0,0,0,2365,537061,452151,1050870,421467,1300713,1160836,0,0,0,2461549,"2658080","village of north branch",162,"26","000","58080","00000",0,"A","north branch village","Michigan",1107
"20","MI","banks township","23300500100000",154668,2020,9480,0,9480,0,0,0,0,0,0,0,0,108614,7388,0,456829,96858,475973,0,0,0,572831,"2605240","township of banks",61,"26","009",NA,"05240",0,"A","banks township","Michigan",1586
"21","MI","henderson township","23308301000000",155057,2020,1182,0,1182,0,0,0,0,0,0,0,0,4961,9804,0,28363,2349,40779,0,0,0,43128,"2637640","township of henderson",61,"26","165",NA,"37640",0,"A","henderson township","Michigan",181
"22","MI","fruitport","23206100200000",1239967,2020,19993,0,19993,0,0,0,0,0,0,0,0,82765,0,0,615404,159944,538225,0,0,0,698169,"2631000","village of fruitport",162,"26","000","31000","00000",0,"A","fruitport village","Michigan",1100
"23","MI","central lake township","23300500200000",154831,2020,16084,0,16084,0,0,0,0,0,0,0,0,119986,3285,0,723951,37162,810060,0,0,0,847222,"2614420","township of central lake",61,"26","009",NA,"14420",0,"A","central lake township","Michigan",2156
"24","MI","bloomfield township","23305700200000",154768,2020,0,0,0,0,0,0,0,0,0,0,0,3800,2610,0,130116,45910,90616,0,0,0,136526,"2609080","township of bloomfield",61,"26","113",NA,"09080",0,"A","bloomfield township","Michigan",573
"25","MI","oakfield township","23304101500000",104421,2020,31700,0,31700,0,0,0,0,0,0,0,0,257381,7762,0,862120,54300,1072963,55519,0,0,1127263,"2659580","township of oakfield",61,"26","081",NA,"59580",0,"A","oakfield township","Michigan",6104
"26","MI","mancelona township","23300501100000",155172,2020,17010,0,17010,0,0,0,0,0,0,0,0,154046,51383,0,772332,259517,718244,0,0,0,977761,"2650640","township of mancelona",61,"26","009",NA,"50640",0,"A","mancelona township","Michigan",4310
"27","MI","frost township","23301800400000",154958,2020,7493,0,7493,0,0,0,0,0,0,0,0,18178,33655,0,330731,138651,243913,0,0,0,382564,"2630900","township of frost",61,"26","035",NA,"30900",0,"A","frost township","Michigan",1042
"28","MI","cambridge township","23304600300000",104067,2020,102272,0,77989,0,0,24283,0,0,0,0,0,1236234,25552,0,1483201,-97548,2842535,0,0,0,2744987,"2612720","township of cambridge",61,"26","091",NA,"12720",0,"A","cambridge township","Michigan",5725
"29","MI","millington","23207900800000",1239998,2020,2537628,2476303,43630,0,0,0,8042,0,0,0,9653,580991,152312,0,406716,63803,1076216,0,0,0,1140019,"2654220","village of millington",162,"26","000","54220","00000",0,"A","millington village","Michigan",1035
"30","MI","pipestone township","23301101600000",80269,2020,2685,0,2685,0,0,0,0,0,0,0,0,44450,3524,336720,268533,232491,420736,0,0,0,653227,"2664480","township of pipestone",61,"26","021",NA,"64480",0,"A","pipestone township","Michigan",2180
"31","MI","liberty township","23308301100000",155131,2020,1452,0,1452,0,0,0,0,0,0,0,0,4935,3009,0,119461,16444,110961,0,0,0,127405,"2647380","township of liberty",61,"26","165",NA,"47380",0,"A","liberty township","Michigan",929
"32","MI","otsego township","23300301700000",104437,2020,146105,0,146105,0,0,0,0,0,0,0,0,1021688,26167,0,1107627,113264,2042218,769159,5587,0,2155482,"2661640","township of otsego",61,"26","005",NA,"61640",0,"A","otsego township","Michigan",5906
"33","MI","fruitland township","23306100600000",78745,2020,11060,0,11060,0,0,0,0,0,0,0,0,274770,12196,3842,946390,270001,967197,0,0,0,1237198,"2630980","township of fruitland",61,"26","121",NA,"30980",0,"A","fruitland township","Michigan",5795
"34","ME","abbot","20301100100000",106236,2020,8937,0,8937,0,0,0,0,0,0,0,0,32142,31025,0,1349166,-8498,1420831,0,0,0,1412333,"2300100","town of abbot",61,"23","021",NA,"00100",0,"A","abbot town","Maine",649
"35","MI","springvale township","23302401400000",80760,2020,15350,0,15350,0,0,0,0,0,0,0,0,45107,6139,3350,802308,214023,642881,0,0,0,856904,"2675900","township of springvale",61,"26","047",NA,"75900",0,"A","springvale township","Michigan",2145
"36","MI","holland township","23305700800000",155067,2020,3673,0,3673,0,0,0,0,0,0,0,0,996,2556,0,75332,19699,59185,0,0,0,78884,"2638620","township of holland",61,"26","113",NA,"38620",0,"A","holland township","Michigan",217
"37","MI","cedar township","23306700200000",154828,2020,2258,0,2258,0,0,0,0,0,0,0,0,2820,2226,0,155567,56179,104434,0,0,0,160613,"2614040","township of cedar",61,"26","133",NA,"14040",0,"A","cedar township","Michigan",474
"38","ME","wade","20300206300000",106500,2020,52131,0,90,0,0,52041,0,0,0,0,0,0,14764,0,420462,-4750,439976,0,0,0,435226,"2379270","town of wade",61,"23","003",NA,"79270",0,"A","wade town","Maine",231
"39","MI","dover township","23306900500000",154912,2020,275274,0,13503,0,0,0,0,0,0,0,0,6723,2807,0,121349,26738,104141,0,0,0,130879,"2622840","township of dover",61,"26","137",NA,"22840",0,"A","dover township","Michigan",629
"40","ME","sidney","20300602100000",106474,2020,1884165,1428572,401913,0,0,0,0,0,45726,0,7954,52747,240932,0,6379186,-302392,6975257,0,0,0,6672865,"2368385","town of sidney",61,"23","011",NA,"68385",0,"A","sidney town","Maine",4647
"41","MI","tustin","23206700600000",1240044,2020,4374,0,1494,0,0,2880,0,0,0,0,0,14549,48823,18465,70423,17915,134345,0,0,0,152260,"2680960","village of tustin",162,"26","000","80960","00000",0,"A","tustin village","Michigan",254
"42","ME","cornish","20301600600000",106299,2020,459191,454628,4563,0,0,0,0,0,0,0,0,75960,30320,0,2644136,64560,2685856,0,0,0,2750416,"2314485","town of cornish",61,"23","031",NA,"14485",0,"A","cornish town","Maine",1509
"43","ME","deblois","20301501700000",106307,2020,14860,0,14860,0,0,0,0,0,0,0,0,439,11590,0,393543,26691,378880,0,0,0,405572,"2316865","town of deblois",61,"23","029",NA,"16865",0,"A","deblois town","Maine",74
"44","ME","woodland","20300207000000",106521,2020,219653,0,74716,34616,0,110321,0,0,0,0,0,0,43696,0,1457615,20476,1480835,0,0,0,1501311,"2387215","town of woodland",61,"23","003",NA,"87215",0,"A","woodland town","Maine",1212
"45","ME","troy","20301402300000",116435,2020,5680,0,5680,0,0,0,0,0,0,0,0,31242,32640,0,1335981,-365464,1765327,0,0,0,1399863,"2377625","town of troy",61,"23","027",NA,"77625",0,"A","troy town","Maine",1023
"46","ME","alna","20300800100000",106242,2020,416920,0,125674,0,0,291246,0,0,0,0,0,93669,36963,26600,1877281,131633,1902880,0,0,0,2034513,"2301010","town of alna",61,"23","015",NA,"01010",0,"A","alna town","Maine",713
"47","ME","westmanland","20300206700000",106514,2020,11082,0,11082,0,0,0,0,0,0,0,0,0,9852,0,285038,53110,241780,0,0,0,294890,"2383540","town of westmanland",61,"23","003",NA,"83540",0,"A","westmanland town","Maine",78
"48","ME","bremen","20300800400000",106266,2020,24027,0,24027,0,0,0,0,0,0,0,0,40037,93132,0,2517874,249032,2402010,0,0,0,2651043,"2306855","town of bremen",61,"23","015",NA,"06855",0,"A","bremen town","Maine",819
"49","MI","custer","23205300100000",1238516,2020,4342,0,4342,0,0,0,0,0,0,0,0,49916,55825,0,51076,-50191,207008,0,0,0,156817,"2619420","village of custer",162,"26","000","19420","00000",0,"A","custer village","Michigan",293
"50","ME","porter","20300902500000",106449,2020,201851,171526,18093,0,0,0,0,0,12232,0,0,16892,213464,0,2375387,303936,2301807,0,0,0,2605743,"2360405","town of porter",61,"23","017",NA,"60405",0,"A","porter town","Maine",1605
"51","ME","lagrange","20301003300000",106374,2020,4522,0,4522,0,0,0,0,0,0,0,0,3765,13762,0,765453,17394,765587,0,0,0,782981,"2337760","town of lagrange",61,"23","019",NA,"37760",0,"A","lagrange town","Maine",637
"52","MI","lakewood club","23206180100000",110229,2020,8556,0,8556,0,0,0,0,0,0,0,0,79982,0,0,567086,50424,596644,0,0,0,647068,"2645340","village of lakewood club",162,"26","000","45340","00000",0,"A","lakewood club village","Michigan",1333
"53","ME","chester","20301000900000",106291,2020,6854,0,6854,0,0,0,0,0,0,0,0,41346,3689,0,1758135,126166,1677004,0,0,0,1803170,"2312525","town of chester",61,"23","019",NA,"12525",0,"A","chester town","Maine",547
"54","ME","wallagrass","20300206400000",106503,2020,7052,0,7052,0,0,0,0,0,0,0,0,21091,26801,0,854676,26195,876373,0,0,0,902568,"2379865","town of wallagrass",61,"23","003",NA,"79865",0,"A","wallagrass town","Maine",515
"55","MI","fife lake","23202800100000",1239963,2020,16594,0,16594,0,0,0,0,0,0,0,0,8175,121447,0,177896,42467,265051,0,0,0,307518,"2628000","village of fife lake",162,"26","000","28000","00000",0,"A","fife lake village","Michigan",465
"56","ME","dennysville","20301501800000",106312,2020,213694,0,209384,0,0,4309,0,0,0,0,0,2809,221969,0,463563,-41888,730229,0,0,0,688341,"2317355","town of dennysville",61,"23","029",NA,"17355",0,"A","dennysville town","Maine",302
"57","ME","washburn","20300206500000",106506,2020,411290,0,17052,0,0,302096,92142,0,0,0,0,0,216549,0,2312794,226479,2302864,0,0,0,2529343,"2380285","town of washburn",61,"23","003",NA,"80285",0,"A","washburn town","Maine",1526
"58","MI","lebanon township","23301901000000",155124,2020,1457,0,1457,0,0,0,0,0,0,0,0,5850,0,0,193978,54681,145147,0,0,0,199828,"2646580","township of lebanon",61,"26","037",NA,"46580",0,"A","lebanon township","Michigan",594
"59","ME","canaan","20301300600000",106276,2020,196157,0,123492,4518,0,68147,0,0,0,0,0,34659,68306,0,2508717,52418,2559264,0,0,0,2611682,"2309935","town of canaan",61,"23","025",NA,"09935",0,"A","canaan town","Maine",2194
"60","ME","robbinston","20301503700000",106459,2020,336547,0,5870,0,0,330677,0,0,0,0,0,14585,282459,0,910722,-307337,1515103,0,0,0,1207766,"2363275","town of robbinston",61,"23","029",NA,"63275",0,"A","robbinston town","Maine",541
"61","ME","clifton","20301001000000",106293,2020,42547,0,42547,0,0,0,0,0,0,0,0,11289,24643,0,1707602,221098,1522436,0,0,0,1743534,"2313365","town of clifton",61,"23","019",NA,"13365",0,"A","clifton town","Maine",845
"62","MI","kingsley","23202800200000",1239979,2020,3147207,2687000,449526,0,0,0,0,0,0,0,10681,669626,242175,1543,484792,13011,1385125,0,0,0,1398136,"2643340","village of kingsley",162,"26","000","43340","00000",0,"A","kingsley village","Michigan",1415
"63","ME","easton","20300201800000",106320,2020,563044,0,89996,0,0,0,377204,0,79816,0,16028,80920,627322,0,4989000,-38845,5736087,0,0,0,5697242,"2321380","town of easton",61,"23","003",NA,"21380",0,"A","easton town","Maine",1321
"64","ME","moscow","20301302000000",106411,2020,17374,0,17374,0,0,0,0,0,0,0,0,3458,47685,0,1856604,-110426,2018173,0,0,0,1907747,"2347455","town of moscow",61,"23","025",NA,"47455",0,"A","moscow town","Maine",473
"65","ME","albion","20300600100000",106239,2020,108198,0,23484,84714,0,0,0,0,0,0,0,68460,66707,0,2681716,-191424,3008307,0,0,0,2816883,"2300590","town of albion",61,"23","011",NA,"00590",0,"A","albion town","Maine",2005
"66","ME","mars hill","20300203900000",106396,2020,1172853,900828,21355,71115,0,0,148189,0,0,0,31366,148423,74632,0,2688760,-299820,3211635,0,0,0,2911815,"2343710","town of mars hill",61,"23","003",NA,"43710",0,"A","mars hill town","Maine",1357
"67","MI","olive township (clinton county)","23307000900000",104428,2020,209901,0,49360,0,0,0,160541,0,0,0,0,138793,0,0,1588038,21041,1705790,0,0,0,1726831,"2660460","township of olive",61,"26","139",NA,"60460",0,"A","olive township","Michigan",5006
"68","ME","new limerick","20300204600000",106417,2020,55,0,55,0,0,0,0,0,0,0,0,0,0,10804,1161162,-55323,1227289,0,0,0,1171966,"2348960","town of new limerick",61,"23","003",NA,"48960",0,"A","new limerick town","Maine",570
"69","ME","franklin","20300501400000",106333,2020,146722,126691,18690,0,0,0,0,0,1340,0,0,146865,22937,0,3083100,-38692,3291593,104008,143,0,3252902,"2326350","town of franklin",61,"23","009",NA,"26350",0,"A","franklin town","Maine",1565
"70","ME","parkman","20301101500000",116412,2020,1516,0,1516,0,0,0,0,0,0,0,0,38267,0,0,1402567,35640,1405194,0,0,0,1440834,"2356765","town of parkman",61,"23","021",NA,"56765",0,"A","parkman town","Maine",746
"71","MI","albee township","23307300100000",103965,2020,3109909,3109000,909,0,0,0,0,0,0,0,0,355859,0,0,606910,186354,776415,0,0,0,962769,"2600920","township of albee",61,"26","145",NA,"00920",0,"A","albee township","Michigan",2048
"72","ME","perham","20300205100000",106442,2020,16092,0,16092,0,0,0,0,0,0,0,0,0,24312,0,671049,98459,596902,0,0,0,695361,"2358060","town of perham",61,"23","003",NA,"58060",0,"A","perham town","Maine",370
"73","ME","lakeville","20301003400000",106376,2020,42,0,42,0,0,0,0,0,0,0,0,0,11744,0,369602,61262,320085,0,0,0,381347,"2338005","town of lakeville",61,"23","019",NA,"38005",0,"A","lakeville town","Maine",103
"74","ME","dixmont","20301001400000",106314,2020,0,0,0,5029,0,51069,0,0,0,0,0,34765,35476,4580,1730700,255557,1549964,0,0,0,1805521,"2317950","town of dixmont",61,"23","019",NA,"17950",0,"A","dixmont town","Maine",1211
"75","ME","waltham","20300503600000",106504,2020,4195,0,4195,0,0,0,0,0,0,0,0,12,5676,0,723091,6949,721830,0,0,0,728779,"2380040","town of waltham",61,"23","009",NA,"80040",0,"A","waltham town","Maine",333
"76","ME","bridgewater","20300200700000",106267,2020,88478,0,4975,0,0,82056,0,0,0,0,1447,32311,543309,23852,529690,-81465,1210627,0,0,0,1129162,"2307065","town of bridgewater",61,"23","003",NA,"07065",0,"A","bridgewater town","Maine",530
"77","ME","isle au haut","20300700600000",106363,2020,365611,329669,29042,0,0,0,0,0,6903,0,0,14275,36162,0,767729,-72918,891084,0,0,0,818166,"2335135","town of isle au haut",61,"23","013",NA,"35135",0,"A","isle au haut town","Maine",87
"78","ME","wesley","20301504300000",106510,2020,9262,0,3109,0,0,0,6153,0,0,0,0,25796,23770,0,402443,-39522,491531,0,0,0,452009,"2381685","town of wesley",61,"23","029",NA,"81685",0,"A","wesley town","Maine",122
"79","ME","west gardiner","20300602700000",106512,2020,812784,703269,6981,0,0,75740,0,0,26794,0,0,52223,31089,0,4770595,64087,4789819,0,0,0,4853907,"2382945","town of west gardiner",61,"23","011",NA,"82945",0,"A","west gardiner town","Maine",3670
"80","ME","blaine","20300200600000",106258,2020,289079,0,552,0,0,275977,0,0,0,0,12550,36109,27872,0,1138889,101362,1101508,0,0,0,1202870,"2305385","town of blaine",61,"23","003",NA,"05385",0,"A","blaine town","Maine",665
"81","TN","crab orchard","43201890100000",87822,2020,4492,0,4492,0,0,0,0,0,0,0,0,1030,33538,0,225109,42477,217200,0,0,0,259677,"4717840","city of crab orchard",162,"47","000","17840","00000",0,"A","crab orchard city","Tennessee",718
"82","OR","waterloo","38202201000000",87266,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4179050","city of waterloo",162,"41","000","79050","00000",0,"A","waterloo town","Oregon",221
"83","OR","lonerock","38201100300000",86202,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4143400","city of lonerock",162,"41","000","43400","00000",0,"A","lonerock city","Oregon",23
"84","GA","offerman","11211300300000",90303,2020,304,0,304,0,0,0,0,0,0,0,0,38532,0,89323,103406,97100,134161,0,0,0,231261,"1357568","city of offerman",162,"13","000","57568","00000",0,"A","offerman city","Georgia",449
"85","ME","addison","20301500100000",106238,2020,458740,0,26712,0,425733,0,0,0,6295,0,0,83262,36205,0,2474485,-173062,2767014,0,0,0,2593952,"2300380","town of addison",61,"23","029",NA,"00380",0,"A","addison town","Maine",1151
"86","ME","edinburg","20301001800000",106323,2020,4306,0,4306,0,0,0,0,0,0,0,0,0,0,0,248772,32914,215858,0,0,0,248772,"2322710","town of edinburg",61,"23","019",NA,"22710",0,"A","edinburg town","Maine",133
"87","LA","vienna","19203190100000",110037,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2278540","town of vienna",162,"22","000","78540","00000",0,"A","vienna town","Louisiana",481
"88","OK","paradise hill","37206880100000",125952,2020,200,0,200,0,0,0,0,0,0,0,0,0,0,0,54473,39338,15135,0,0,0,54473,"4057150","town of paradise hill",162,"40","000","57150","00000",0,"A","paradise hill town","Oklahoma",74
"89","UT","spanish fork city","45202501400000",65570,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4971290","city of spanish fork city",162,"49","000","71290","00000",0,"A","spanish fork city","Utah",42600
"90","MI","millen township","23300101000000",148623,2020,3585,0,3585,0,0,0,0,0,0,0,0,6432,11067,0,131775,19965,129309,0,0,0,149274,"2654060","township of millen",61,"26","001",NA,"54060",0,"A","millen township","Michigan",360
"91","MI","hawes township","23300100700000",148621,2020,5255,0,5255,0,0,0,0,0,0,0,0,7402,6117,0,377470,52982,338007,0,0,0,390989,"2637220","township of hawes",61,"26","001",NA,"37220",0,"A","hawes township","Michigan",1074
"92","MI","caledonia township","23300100200000",154820,2020,10252,0,10252,0,0,0,0,0,0,0,0,26961,5063,0,519681,160765,390940,0,0,0,551705,"2612460","township of caledonia",61,"26","001",NA,"12460",0,"A","caledonia township","Michigan",1035
"93","MI","mikado township","23300100900000",148622,2020,2811,0,2811,0,0,0,0,0,0,0,0,22792,11891,9764,213447,3705,254189,0,0,0,257894,"2653880","township of mikado",61,"26","001",NA,"53880",0,"A","mikado township","Michigan",852
"94","OR","prescott","38200500300000",86725,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4159750","city of prescott",162,"41","000","59750","00000",0,"A","prescott city","Oregon",80
"95","ME","enfield","20301001900000",106324,2020,871936,0,303344,537529,0,0,0,0,18908,0,12155,82632,32096,0,3370521,-303844,3789093,40185,0,0,3485249,"2323620","town of enfield",61,"23","019",NA,"23620",0,"A","enfield town","Maine",1431
"96","IL","moline township","14308101200000",73075,2020,11474,0,11474,0,0,0,0,0,0,0,0,49282,0,0,894692,205878,738096,0,0,0,943974,"1749880","township of moline",61,"17","161",NA,"49880",0,"A","moline township","Illinois",22906
"97","IL","libertyville","14204901500000",92546,2020,112454288,46946771,4310210,0,1568007,0,49351407,0,7876358,0,2297023,22402971,0,1513437,26938784,-68516,50923708,9608427,1119280,0,50855192,"1743250","village of libertyville",162,"17","000","43250","00000",0,"A","libertyville village","Illinois",20582
"98","IL","lockport township","14309901100000",72786,2020,443305,0,70387,0,150388,0,0,515895,0,0,222530,444046,68944,0,3801057,-73822,4387869,434015,49,0,4314047,"1744238","township of lockport",61,"17","197",NA,"44238",0,"A","lockport township","Illinois",58856
"99","IL","donovan","14203800900000",96771,2020,44891,0,34201,0,10690,0,0,0,0,0,0,69474,0,0,74270,13953,129791,0,0,0,143744,"1720331","village of donovan",162,"17","000","20331","00000",0,"A","donovan village","Illinois",250
"100","IL","sesser","14202800900000",100158,2020,5618369,419071,71690,0,5119667,0,134503,0,0,0,7941,776414,60725,877864,1489856,497123,2707736,0,0,0,3204859,"1768705","city of sesser",162,"17","000","68705","00000",0,"A","sesser city","Illinois",1889
"101","IL","cerro gordo","14207400300000",96707,2020,1440000,1405000,35000,0,0,0,0,0,0,0,0,387516,0,0,712567,79486,1020597,0,0,0,1100083,"1712268","village of cerro gordo",162,"17","000","12268","00000",0,"A","cerro gordo village","Illinois",1316
"102","IL","abingdon","14204800100000",71140,2020,2762883,610000,54864,0,1875632,0,202211,0,0,0,20176,1207236,16490,492208,1069887,466131,2319690,0,0,0,2785821,"1700113","city of abingdon",162,"17","000","00113","00000",0,"A","abingdon city","Illinois",2957
"103","IL","broadlands","14201000100000",96665,2020,395000,395000,0,0,0,0,0,0,0,0,0,133718,0,0,105434,20344,218808,0,0,0,239152,"1708420","village of broadlands",162,"17","000","08420","00000",0,"A","broadlands village","Illinois",315
"104","IL","divernon","14208400800000",96767,2020,305329,0,305329,0,0,0,211059,0,0,0,0,1529589,2700,0,526358,447699,1610948,0,0,0,2058647,"1720045","village of divernon",162,"17","000","20045","00000",0,"A","divernon village","Illinois",1143
"105","IL","ela township","14304900600000",71913,2020,41650,0,41650,0,0,0,0,806,0,0,0,805541,7100,0,3788881,462460,4139062,0,0,0,4601522,"1722853","township of ela",61,"17","097",NA,"22853",0,"A","ela township","Illinois",45320
"106","IL","dwight","14205300500000",96779,2020,8768187,6660000,38785,0,2069402,0,516911,0,0,0,0,3116234,14179,57250,3517435,239757,6465341,1901824,69146,0,6705098,"1721358","village of dwight",162,"17","000","21358","00000",0,"A","dwight village","Illinois",4023
"107","IL","gridley","14205701000000",92374,2020,343736,315000,28736,0,0,0,0,0,0,0,0,514293,0,0,726517,175892,1064918,0,0,0,1240810,"1731732","village of gridley",162,"17","000","31732","00000",0,"A","gridley village","Illinois",1457
"108","IL","hamel","14206001000000",92384,2020,568233,0,4772,0,538461,0,0,0,0,0,0,557809,19619,105417,848139,26076,1504908,0,0,0,1530984,"1732408","village of hamel",162,"17","000","32408","00000",0,"A","hamel village","Illinois",923
"109","IL","argenta","14205800100000",96602,2020,175149,0,4882,0,0,170267,0,0,0,0,0,226357,8958,0,416206,112204,539317,0,0,0,651521,"1701972","village of argenta",162,"17","000","01972","00000",0,"A","argenta village","Illinois",913
"110","IL","manteno township","14304600700000",72887,2020,126138,0,45065,0,0,0,81073,0,0,0,0,782,0,0,1407275,342438,1065619,0,0,0,1408057,"1746513","township of manteno",61,"17","091",NA,"46513",0,"A","manteno township","Illinois",11226
"111","IL","alexis","14209400100000",96587,2020,68981,0,3981,0,65000,0,0,0,0,0,0,287340,0,0,335509,80417,542432,0,0,0,622849,"1700672","village of alexis",162,"17","000","00672","00000",0,"A","alexis village","Illinois",791
"112","IL","fillmore","14206800600000",92284,2020,265000,265000,0,0,0,0,0,0,0,0,0,101638,0,0,131462,5097,228003,62723,1628,0,233100,"1726077","village of fillmore",162,"17","000","26077","00000",0,"A","fillmore village","Illinois",306
"113","IL","brownstown","14202600200000",96670,2020,133707,0,47074,0,0,0,86633,0,0,0,0,453869,266593,0,241781,73245,888998,0,0,0,962243,"1708992","village of brownstown",162,"17","000","08992","00000",0,"A","brownstown village","Illinois",689
"114","IL","mchenry township","14305601200000",72967,2020,229131,0,148846,0,0,0,0,552382,0,0,80285,74863,363559,0,4189780,-1061490,5689692,0,0,0,4628202,"1745707","township of mchenry",61,"17","111",NA,"45707",0,"A","mchenry township","Illinois",46264
"115","IL","campton township","14304500600000",71505,2020,26888852,25919318,512737,0,0,100000,130079,0,155310,0,71408,215600,499506,395000,7496830,3907349,4699587,0,0,0,8606936,"1710903","township of campton",61,"17","089",NA,"10903",0,"A","campton township","Illinois",17064
